class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
kicking,0.606186688,0.190275177,-0.51509434,0.999912322,0.610789418,0.175118968,-0.486604661,0.999649167,0.613637686,0.176759303,-0.48666653,0.999614298,0.616435409,0.178464338,-0.486712873,0.999597847,0.599078953,0.170935616,-0.495963514,0.999771476,0.593709171,0.169859752,-0.496062011,0.99976474,0.58834058,0.169111475,-0.49614495,0.999785244,0.613025963,0.188692987,-0.315614194,0.999016523,0.572805166,0.177620023,-0.355103135,0.999650598,0.608421862,0.214629814,-0.448946655,0.999828398,0.59255445,0.210991859,-0.461372584,0.999883533,0.633744836,0.313278228,-0.170773074,0.999479532,0.513896167,0.278358698,-0.259321243,0.999948323,0.625452161,0.443863541,-0.116236761,0.88616544,0.463164896,0.393647075,-0.215561241,0.972726285,0.633131862,0.559914827,-0.25757125,0.687368572,0.430514544,0.505012035,-0.31735,0.926348805,0.637910306,0.593306899,-0.292564392,0.57189244,0.421947896,0.54729718,-0.358188808,0.864484906,0.633146346,0.59392035,-0.337133765,0.594209135,0.428713351,0.549294829,-0.400316566,0.873069823,0.630941451,0.583599746,-0.279232204,0.573324859,0.434940726,0.53882277,-0.336399466,0.857207417,0.583543241,0.544918716,0.042710442,0.999051332,0.517696202,0.532381594,-0.04280616,0.999667287,0.568250835,0.720114112,0.086839966,0.95469445,0.52549237,0.706426799,-0.102461599,0.987713993,0.546087146,0.899007738,0.287019074,0.974991739,0.54288888,0.899355233,0.077298529,0.98631686,0.530041933,0.928539217,0.296573102,0.892134964,0.536840141,0.928212225,0.083627246,0.881702185,0.578208804,0.956503808,0.124281526,0.974443257,0.568627059,0.956742764,-0.113417223,0.98216331
kicking,0.606158376,0.190155789,-0.513387084,0.999916196,0.610688806,0.174739599,-0.484894127,0.999666631,0.613567948,0.176253483,-0.484957248,0.999633849,0.616373301,0.177820161,-0.485001534,0.999618232,0.599064827,0.170816287,-0.495320648,0.999780595,0.593653917,0.169747531,-0.495406032,0.999775231,0.588085234,0.16898261,-0.495479077,0.999795616,0.612740397,0.187894359,-0.313000709,0.999058425,0.571987987,0.177348495,-0.359087199,0.999668717,0.608319283,0.214193955,-0.447249919,0.999839544,0.592566907,0.210973442,-0.461238265,0.999892056,0.634005308,0.313021779,-0.174547523,0.999518037,0.511527658,0.278366506,-0.257701099,0.999950349,0.625949562,0.444008708,-0.1170047,0.885071158,0.460756093,0.393187076,-0.216702595,0.974758565,0.635601282,0.560615003,-0.263028562,0.690982521,0.42928198,0.505803704,-0.3281914,0.931141853,0.641703784,0.59423089,-0.300451279,0.576205552,0.42098105,0.548137844,-0.37221238,0.872383893,0.636822522,0.594575107,-0.345559925,0.598394573,0.428852051,0.550035357,-0.411623597,0.880531967,0.63518244,0.584205925,-0.285374612,0.577752054,0.435049027,0.539517403,-0.346341133,0.865090251,0.584343493,0.54524374,0.038988285,0.999072194,0.518410385,0.533010542,-0.039177127,0.999659181,0.569770515,0.722058296,0.072196715,0.955272734,0.532867789,0.707077205,-0.089384772,0.986470044,0.557749689,0.895923615,0.324118346,0.974784732,0.555914879,0.899203181,0.159431428,0.984613299,0.549816728,0.918587804,0.33945325,0.882760108,0.553422689,0.917114854,0.175181583,0.869319618,0.576858163,0.955358744,0.158763185,0.97391063,0.570952713,0.954796195,-0.014327825,0.980952382
kicking,0.60616982,0.190237805,-0.492791831,0.999916375,0.610362172,0.174564376,-0.463008255,0.999675989,0.613207459,0.175948605,-0.463072628,0.999644279,0.615923345,0.177356377,-0.463111818,0.999629021,0.598933578,0.170829445,-0.480843037,0.999783337,0.593490779,0.169770077,-0.480914474,0.999779284,0.58772105,0.169010162,-0.480968922,0.99979955,0.611179352,0.187213361,-0.285703689,0.999067128,0.571048141,0.177320898,-0.355584681,0.999679327,0.608287752,0.214194193,-0.424510986,0.999845743,0.592832565,0.211289391,-0.448031723,0.999897778,0.632236779,0.313066244,-0.142144948,0.999547243,0.510443866,0.278353363,-0.271304518,0.999951422,0.624087691,0.444177955,-0.073107377,0.870100081,0.458704263,0.392976075,-0.245370477,0.976644456,0.634176254,0.558721721,-0.222105056,0.681077719,0.428572118,0.505849719,-0.34891212,0.935044646,0.637791395,0.592899203,-0.257760227,0.567768037,0.42102617,0.548077404,-0.395299107,0.878738046,0.63432461,0.59411943,-0.303925574,0.589861631,0.42894572,0.550004601,-0.429186761,0.886382282,0.632609546,0.583390951,-0.245506242,0.570063829,0.43520385,0.539469481,-0.364616245,0.870884597,0.583415806,0.547700703,0.049469568,0.999109209,0.518214822,0.536152124,-0.04964425,0.999657393,0.572341204,0.728390694,0.105653375,0.954681575,0.5383389,0.712472618,-0.072714955,0.985958099,0.561372459,0.896986842,0.353095889,0.974653125,0.560870051,0.898898065,0.171062768,0.984161854,0.550755084,0.920368135,0.367758274,0.879109263,0.557376742,0.914788485,0.185746089,0.863478839,0.579304755,0.956699431,0.19485639,0.973794162,0.581160188,0.953416944,-0.001398774,0.980875194
kicking,0.606128037,0.190236509,-0.493540913,0.99991852,0.609967232,0.174482137,-0.464073032,0.999690831,0.612804592,0.175809264,-0.464137644,0.999660254,0.615486503,0.177142292,-0.464177042,0.99964571,0.598671377,0.170836926,-0.482648581,0.999792397,0.593218505,0.169787198,-0.482728034,0.999788821,0.587293088,0.169028953,-0.482786536,0.999808311,0.610136032,0.186846375,-0.284328073,0.999093175,0.570250273,0.17728506,-0.368931681,0.999695897,0.608243167,0.214096427,-0.42553997,0.99985224,0.592911899,0.211305201,-0.450092196,0.999904037,0.63134706,0.313095689,-0.135007724,0.999570549,0.509636641,0.278319895,-0.296100169,0.999952972,0.623949349,0.444283456,-0.063814007,0.855196714,0.458606362,0.392986476,-0.278094351,0.978500307,0.630261719,0.55922699,-0.211849079,0.674254119,0.428746969,0.507938743,-0.376785189,0.939393699,0.638144076,0.591213465,-0.247076184,0.56274718,0.420997798,0.54917115,-0.424487144,0.886109829,0.63383919,0.593743086,-0.294691652,0.584600866,0.42921111,0.551521599,-0.458872408,0.893188238,0.631450593,0.58296448,-0.236049443,0.56549865,0.435602337,0.540910423,-0.392436475,0.877814114,0.58292526,0.548326135,0.059505679,0.999136627,0.518311262,0.537844837,-0.059641734,0.999660969,0.574933231,0.729618132,0.112939522,0.95379287,0.542357028,0.71711129,-0.091690704,0.985828459,0.561241746,0.897936225,0.352882385,0.974263489,0.563788056,0.898273289,0.124291793,0.984334826,0.549475312,0.921420872,0.366564184,0.877371788,0.548103929,0.923299074,0.135675699,0.862969041,0.587568521,0.956566393,0.198038787,0.973581016,0.575829923,0.964563429,-0.05768466,0.981301069
kicking,0.606067955,0.188628837,-0.500800192,0.999914646,0.609581828,0.172829047,-0.467678189,0.999692142,0.612414181,0.174059659,-0.467752039,0.999657989,0.615079939,0.175329641,-0.46780628,0.999646068,0.598410666,0.169494584,-0.48917374,0.999789178,0.593029559,0.168498531,-0.48926267,0.999783397,0.587099016,0.167708278,-0.489338338,0.999805212,0.609170377,0.185386866,-0.283849359,0.999075651,0.569836497,0.175998241,-0.369549245,0.99969542,0.608233809,0.21234268,-0.427417308,0.999853909,0.593018889,0.20994544,-0.455859959,0.999906778,0.630956411,0.313146114,-0.128924921,0.999591708,0.50946492,0.277890474,-0.296946526,0.99995327,0.624360323,0.444571316,-0.059465446,0.845893323,0.458725125,0.393014282,-0.273864418,0.980031669,0.630594552,0.559521139,-0.211517662,0.670627058,0.428824693,0.510086179,-0.375763208,0.942953348,0.638830483,0.593266666,-0.249099761,0.560033739,0.421100199,0.551211417,-0.424921393,0.892075956,0.633927882,0.594509363,-0.296705067,0.581599355,0.429275542,0.554209113,-0.462697983,0.89872551,0.631279051,0.584308684,-0.235881463,0.563322723,0.435912281,0.543872893,-0.392911404,0.883439422,0.58189553,0.548388898,0.062819757,0.999103308,0.518117011,0.537788033,-0.062915996,0.999624074,0.574597239,0.732166231,0.068245158,0.937987387,0.549904287,0.716626465,-0.156460211,0.978142858,0.560528398,0.906790018,0.329398125,0.960501969,0.550281286,0.908682585,0.069229878,0.97663784,0.550379813,0.928766906,0.336574614,0.852429628,0.541489303,0.931062639,0.082271479,0.838468134,0.586601257,0.957092464,0.164206073,0.962406278,0.586216033,0.961459696,-0.119117931,0.974910796
kicking,0.604973972,0.187666655,-0.486322761,0.999914348,0.608677268,0.172046691,-0.452584565,0.999700069,0.611678958,0.173375487,-0.452662826,0.999663234,0.614491343,0.174762428,-0.452713817,0.999653101,0.59727484,0.168518826,-0.473656684,0.999792755,0.591794729,0.167423517,-0.473736674,0.999785423,0.585733831,0.166507497,-0.473817289,0.999808311,0.609053671,0.1849778,-0.260198742,0.999072731,0.568634987,0.17457141,-0.352133781,0.999702811,0.607459664,0.211374268,-0.411743313,0.999857306,0.59242177,0.208678231,-0.43912062,0.99991101,0.631063461,0.31278187,-0.102299362,0.999614418,0.50862515,0.276598692,-0.283869594,0.999955118,0.624615312,0.444416165,-0.037233509,0.835950494,0.458188087,0.392580628,-0.255405426,0.981493533,0.63081646,0.559018254,-0.206115261,0.668491185,0.42896387,0.510859847,-0.363095015,0.946604133,0.638878644,0.593641818,-0.247320846,0.559737146,0.421131819,0.552282512,-0.412560761,0.898355126,0.633879364,0.59481436,-0.295180678,0.581038833,0.429642409,0.555286944,-0.451783955,0.904593229,0.631160676,0.584297538,-0.231151626,0.56314075,0.436457008,0.545028925,-0.380643487,0.889623463,0.583703935,0.54843235,0.067658678,0.999067962,0.521040976,0.538955867,-0.067725584,0.99959743,0.578712344,0.733947396,0.066464074,0.916445732,0.566392779,0.718221009,-0.165039882,0.967711329,0.560630083,0.909103751,0.309957415,0.941567779,0.563742578,0.91374141,0.050872881,0.966601133,0.548116088,0.929226458,0.32016623,0.827842653,0.555173457,0.936969399,0.063267142,0.815697968,0.585048139,0.957428992,0.14921385,0.946959376,0.60578841,0.961813807,-0.134006321,0.966629267
kicking,0.604812205,0.187548995,-0.512985945,0.999918878,0.608565569,0.171923235,-0.478890926,0.999719977,0.611606777,0.173255384,-0.478954971,0.999684751,0.614418864,0.174636528,-0.479009271,0.999675572,0.597102344,0.16836001,-0.502435803,0.999806225,0.591618598,0.167245939,-0.502534807,0.999799311,0.585485339,0.166244671,-0.502593935,0.99982065,0.6089136,0.184834778,-0.27283445,0.999119103,0.568273127,0.174141064,-0.385753363,0.999723554,0.607219875,0.211149573,-0.435863823,0.999865651,0.59242183,0.20850192,-0.467405885,0.999917448,0.630616486,0.312236696,-0.119900018,0.999634504,0.508631587,0.27627033,-0.314251155,0.999957442,0.624765217,0.443605542,-0.047322534,0.827978015,0.458303809,0.392422557,-0.291685849,0.982842028,0.630991995,0.558359206,-0.207381904,0.668782294,0.428989619,0.510820031,-0.39397639,0.94971168,0.638914645,0.592864156,-0.246438786,0.560636103,0.42117849,0.552121341,-0.443205893,0.903765261,0.634140015,0.593351722,-0.294779032,0.582066834,0.429729432,0.555029154,-0.480998337,0.909668922,0.630777657,0.58277458,-0.232313141,0.564371943,0.436494708,0.544752896,-0.410549551,0.894763827,0.586036384,0.54670161,0.076431461,0.999073088,0.524573505,0.538828015,-0.076531976,0.999602973,0.5781129,0.733675361,0.123560891,0.907955945,0.566147983,0.717252433,-0.147149891,0.966883659,0.559502184,0.908997953,0.37189737,0.937917888,0.587277055,0.909339845,0.052541073,0.966391146,0.546805382,0.929287612,0.386545688,0.823741198,0.56873709,0.935914278,0.062558919,0.812869668,0.584911168,0.95982641,0.22676982,0.943848014,0.615387499,0.960581481,-0.134492218,0.966275692
kicking,0.604740202,0.186882809,-0.48508516,0.99992466,0.608474493,0.171014354,-0.449881226,0.999741793,0.611527979,0.172359332,-0.449963272,0.99970901,0.614316642,0.173758149,-0.450000197,0.999700367,0.59693557,0.167517766,-0.475674421,0.999821007,0.591413379,0.166422158,-0.475760669,0.999814391,0.585243821,0.165365443,-0.475812495,0.999833822,0.608243346,0.184304386,-0.251389921,0.999176323,0.567479908,0.173324883,-0.377293527,0.999745727,0.606911063,0.210414082,-0.409057826,0.999875665,0.592322946,0.207902655,-0.443244606,0.999924183,0.628771067,0.312000185,-0.082977653,0.999664247,0.507728875,0.275157958,-0.300724596,0.99996084,0.624934077,0.441634029,-0.014891157,0.828905582,0.457913846,0.39001447,-0.279384792,0.984108686,0.632428586,0.556808591,-0.199379846,0.683854997,0.429511636,0.509218037,-0.379195213,0.953001559,0.639785171,0.592098057,-0.240434349,0.577733994,0.421758235,0.551221251,-0.429320008,0.909590542,0.634801984,0.592523515,-0.289551407,0.598700404,0.430238366,0.553402305,-0.467002183,0.915100694,0.6306867,0.581880927,-0.225085109,0.580587685,0.436832249,0.542751551,-0.395727515,0.90046066,0.585384429,0.54575932,0.091693707,0.999115288,0.524529517,0.537807047,-0.091796927,0.99963069,0.569956601,0.733546555,0.19330655,0.896682441,0.578562438,0.716703951,-0.192096502,0.967689276,0.550755799,0.908853173,0.421601415,0.936111987,0.606875241,0.903636694,-0.046526235,0.967553437,0.533500552,0.929806411,0.434738636,0.826808512,0.597225606,0.924672365,-0.042325482,0.817914546,0.584365785,0.959923744,0.284414411,0.942367256,0.644324183,0.955825388,-0.238582283,0.967331111
kicking,0.604090989,0.186791837,-0.468314856,0.999928474,0.607937038,0.170665309,-0.433446407,0.99975878,0.61106509,0.171952218,-0.43353647,0.999727428,0.613886654,0.173287272,-0.433582097,0.999719501,0.596165359,0.167276591,-0.459496319,0.999832392,0.590536296,0.166194826,-0.459585309,0.999826074,0.584176242,0.165114537,-0.459646761,0.999844134,0.607517302,0.183522686,-0.238793448,0.999213934,0.566121042,0.172954932,-0.365504205,0.99976474,0.60612303,0.210242063,-0.393901169,0.999883294,0.591705859,0.207835615,-0.428316295,0.999929726,0.627626836,0.311285853,-0.06658902,0.99968642,0.506895721,0.275121927,-0.303470284,0.999963462,0.624388695,0.440613389,0.004562006,0.817860126,0.457974553,0.390061855,-0.292810261,0.985245466,0.632478893,0.556720197,-0.175313368,0.686914325,0.431445539,0.509209514,-0.388735205,0.955707073,0.638745844,0.592097342,-0.214693889,0.582415164,0.423248291,0.551149726,-0.439530164,0.914399922,0.63485378,0.59260273,-0.26250726,0.603188515,0.431565911,0.553306818,-0.475033611,0.919519663,0.629812241,0.581735075,-0.200714394,0.584936082,0.438119799,0.542543232,-0.404143512,0.905065298,0.585123062,0.545827925,0.099497668,0.999151886,0.524872005,0.538018346,-0.09959539,0.999651134,0.567189872,0.734125853,0.185161307,0.879366219,0.579350233,0.716365993,-0.173709854,0.967396796,0.546258986,0.908773899,0.390795261,0.932168424,0.617804945,0.896618485,-0.018886417,0.967817783,0.525070131,0.931977868,0.40198344,0.827687144,0.610776484,0.917184293,-0.013475104,0.820788026,0.583527982,0.960248291,0.255859107,0.93924439,0.658986926,0.94821775,-0.200525254,0.967518568
kicking,0.604069114,0.189128816,-0.468575299,0.999933004,0.607406199,0.171637684,-0.43549189,0.999776423,0.61019969,0.172690853,-0.435564041,0.999747753,0.612595737,0.173766181,-0.435603619,0.999740422,0.596099734,0.168672293,-0.46213153,0.999844372,0.590505421,0.167490274,-0.462236553,0.99983865,0.584195137,0.166231394,-0.462303489,0.999855042,0.603213012,0.183537468,-0.246266767,0.999265015,0.565105677,0.173223689,-0.371059954,0.999783516,0.605140805,0.211069897,-0.395590991,0.999891639,0.591683209,0.20919691,-0.430776,0.999935329,0.624204695,0.309879571,-0.074132569,0.999709368,0.504965186,0.274806529,-0.31894207,0.999966085,0.624512136,0.4407911,-0.001147859,0.816317499,0.455954492,0.388513088,-0.30266872,0.986420155,0.630706787,0.558346868,-0.17219384,0.694975793,0.431344122,0.509146392,-0.382856727,0.958550751,0.638335109,0.592016697,-0.206808165,0.591015637,0.423446476,0.550451219,-0.430447519,0.919384718,0.629444242,0.595897377,-0.255527645,0.61160475,0.431572527,0.552846611,-0.465686917,0.924103558,0.629518747,0.580721498,-0.197353601,0.593007445,0.438007683,0.542233944,-0.397671878,0.909837544,0.582326114,0.544264197,0.101943798,0.999196529,0.524688184,0.537370443,-0.101991735,0.999674618,0.567513406,0.731397986,0.15232192,0.874551654,0.587246954,0.710588634,-0.214579627,0.969250441,0.546666145,0.911065817,0.354647636,0.934060872,0.632398009,0.895656228,-0.098172814,0.970074296,0.526292741,0.937150896,0.357725024,0.835270643,0.62672013,0.917667627,-0.098179899,0.831709981,0.58580339,0.964827478,0.225286871,0.940577269,0.674547017,0.944067657,-0.297874868,0.969615757
kicking,0.602672517,0.188843593,-0.500206113,0.999938011,0.605456054,0.171124533,-0.46631977,0.9997949,0.608249485,0.172078878,-0.466382891,0.999768972,0.610725164,0.173053905,-0.466429651,0.999762475,0.594155729,0.168377444,-0.49312079,0.99985677,0.588702798,0.167276114,-0.493249238,0.999851584,0.582347989,0.166081458,-0.493302256,0.999866307,0.601702332,0.18307671,-0.273843706,0.999322653,0.563323677,0.173255473,-0.395441234,0.999801457,0.603754163,0.210730717,-0.426308155,0.99990052,0.590775728,0.209103972,-0.461928189,0.999940813,0.623026848,0.309788376,-0.083450928,0.999731421,0.503939569,0.274822026,-0.338138312,0.999968112,0.624084532,0.440979093,-0.019951509,0.821004152,0.455853969,0.388590753,-0.31466949,0.98730129,0.62763828,0.564353883,-0.177157342,0.707761586,0.431767941,0.511734843,-0.386695892,0.959661782,0.637133002,0.595995724,-0.208780527,0.604539156,0.425201893,0.552691698,-0.433071464,0.921088815,0.628979445,0.597523391,-0.255905628,0.624416471,0.433582217,0.554854274,-0.466549993,0.9254691,0.619346082,0.587904453,-0.200592682,0.605181992,0.439708561,0.544167221,-0.400724381,0.910770893,0.579606652,0.54269582,0.101663396,0.99925077,0.522535682,0.536412835,-0.101740457,0.99970001,0.567402959,0.728343129,0.161524564,0.869910657,0.586768448,0.70800209,-0.228604883,0.971177399,0.547001123,0.911763251,0.359296471,0.936233461,0.638404608,0.895785213,-0.117782116,0.972388685,0.52733475,0.938840389,0.367289126,0.841981113,0.634567618,0.92355895,-0.118661329,0.842945039,0.586509347,0.967619419,0.217190936,0.941963494,0.683567643,0.9405092,-0.326212257,0.971786082
kicking,0.600448787,0.187431902,-0.519733369,0.999941468,0.6037606,0.16978547,-0.486586303,0.999808967,0.606768966,0.170686439,-0.486662745,0.999785602,0.609480083,0.171629056,-0.48671484,0.99977994,0.592030346,0.167220622,-0.50777334,0.99986583,0.586369693,0.166240677,-0.50790894,0.999860883,0.57980597,0.165235475,-0.507982314,0.999874413,0.601587594,0.181806162,-0.297115535,0.99936372,0.561757922,0.173121467,-0.394799501,0.99981463,0.602018893,0.209820032,-0.447535098,0.999907255,0.58841157,0.20825316,-0.47586301,0.999945164,0.62329644,0.309764564,-0.123151228,0.999748528,0.502820015,0.27487275,-0.327103108,0.999969959,0.62283206,0.441302478,-0.054734945,0.824113488,0.455929369,0.388889104,-0.296963245,0.987910986,0.623118162,0.566638768,-0.199681222,0.715105534,0.431813031,0.514388561,-0.366600841,0.959780276,0.634505868,0.59772104,-0.226825193,0.612698019,0.426248908,0.555466056,-0.407493889,0.921185136,0.626665056,0.598450541,-0.267847985,0.631808639,0.43509534,0.558349371,-0.441201627,0.925398171,0.612253845,0.590216398,-0.219739988,0.611697972,0.440680504,0.547474563,-0.380174756,0.91044277,0.578380466,0.542182624,0.096223541,0.999295115,0.520259619,0.535271347,-0.096313708,0.999723613,0.567569852,0.728106678,0.159677804,0.863155484,0.585371315,0.707368314,-0.248546824,0.972674251,0.547241807,0.913501084,0.360586673,0.937522352,0.641328514,0.896852434,-0.150749549,0.974363983,0.527183771,0.941446841,0.370084256,0.845897734,0.638970256,0.928036273,-0.152960315,0.852504909,0.588028789,0.97015816,0.214545086,0.942431211,0.690600812,0.939822495,-0.366086334,0.973628163
kicking,0.599369049,0.187112808,-0.463046402,0.999944329,0.602690101,0.169573039,-0.430339485,0.999821901,0.60571456,0.170487091,-0.430434138,0.999800563,0.608470678,0.1714288,-0.430492491,0.999795914,0.591055512,0.166893527,-0.451956242,0.999874234,0.585499465,0.165870175,-0.45208624,0.999869525,0.579008758,0.164825603,-0.452161223,0.999882281,0.601082802,0.181404456,-0.247111127,0.999399781,0.561242819,0.172878042,-0.346241623,0.999827623,0.600997925,0.209293112,-0.393265069,0.999912977,0.587580264,0.207713291,-0.422009915,0.999949038,0.620919645,0.308533549,-0.084478967,0.999762475,0.502445877,0.274749875,-0.285357744,0.999971926,0.621421933,0.435085505,-0.024311217,0.816565752,0.456025988,0.388675302,-0.248378664,0.988483131,0.623019159,0.557125151,-0.186691061,0.708993196,0.431986451,0.514165103,-0.31919688,0.959992349,0.630132914,0.592120767,-0.21673198,0.607826293,0.427208334,0.555442929,-0.359280646,0.921616435,0.623288333,0.59250164,-0.259977251,0.626466095,0.435634732,0.558105767,-0.393851787,0.925652206,0.61366725,0.580124855,-0.208184063,0.605245829,0.440999955,0.547177315,-0.333400786,0.910586238,0.578140616,0.536930561,0.097768709,0.999325573,0.520116508,0.5301193,-0.097826861,0.99974364,0.568029106,0.727041006,0.145414874,0.855137646,0.585793376,0.703679562,-0.281197459,0.974087954,0.547215402,0.91424036,0.299318403,0.938412666,0.640487909,0.897075474,-0.219921172,0.976215541,0.527359486,0.942893744,0.305087894,0.849549174,0.638493896,0.931020021,-0.226201668,0.862298489,0.588611841,0.970298827,0.148596033,0.942630053,0.692583621,0.938420177,-0.438444346,0.975368619
kicking,0.599154651,0.184225336,-0.433283657,0.999949396,0.602355063,0.167914093,-0.397535145,0.999838829,0.605390429,0.168946058,-0.397616327,0.999819517,0.60818404,0.170023441,-0.397673815,0.999815404,0.590734184,0.164906338,-0.423575014,0.999886096,0.585229635,0.163867295,-0.423711419,0.999881804,0.578802049,0.162774831,-0.423759282,0.999893427,0.601228952,0.180429116,-0.207197189,0.999455631,0.561137438,0.171678409,-0.326214701,0.999844074,0.601055801,0.20688282,-0.360938042,0.999921024,0.587499321,0.20461227,-0.395523399,0.999953806,0.619313002,0.306761116,-0.029757803,0.999780655,0.502718985,0.273289412,-0.281693727,0.99997431,0.616818726,0.433490068,0.045702178,0.8113693,0.456049532,0.384084672,-0.254609227,0.989283264,0.622067034,0.548179746,-0.111621886,0.712683976,0.431988209,0.512056887,-0.333250225,0.961679757,0.626915038,0.585310876,-0.138112262,0.612760663,0.427159667,0.553079307,-0.375052899,0.924628794,0.623435557,0.586406469,-0.186069831,0.630713701,0.435481697,0.555418372,-0.411931306,0.928272903,0.614517987,0.573913336,-0.135319501,0.608189166,0.440808922,0.544355631,-0.348519802,0.913310409,0.576120079,0.529920995,0.109257549,0.99937892,0.519849479,0.523463249,-0.109238893,0.999766707,0.568365216,0.719802916,0.102648571,0.847743213,0.591938376,0.691382229,-0.329912812,0.976030231,0.547289312,0.914066076,0.236604765,0.938725829,0.650090516,0.895860314,-0.322387129,0.978288472,0.526160777,0.942768276,0.240280852,0.852471173,0.649820447,0.933999956,-0.334671974,0.873728395,0.590679288,0.970123947,0.087628707,0.943022907,0.71247071,0.93477267,-0.552698553,0.977398098
kicking,0.598217607,0.183526084,-0.358602554,0.999953747,0.601478934,0.167535067,-0.32277143,0.999853909,0.60450691,0.168595776,-0.322872072,0.999836385,0.607343376,0.169648156,-0.322931319,0.999832809,0.589886367,0.164395541,-0.350675225,0.999896646,0.584540367,0.163296685,-0.350789249,0.999892652,0.578183472,0.162138492,-0.350836098,0.999903321,0.600817263,0.179775506,-0.135087878,0.999505281,0.560631156,0.170666456,-0.26162228,0.999858797,0.600303113,0.206073597,-0.286922663,0.999928117,0.586625457,0.203545436,-0.323610336,0.999958098,0.615916193,0.302672863,0.046061888,0.99979502,0.50291872,0.271454126,-0.231826857,0.999976516,0.613005877,0.428529441,0.117399015,0.794270337,0.454599053,0.378110588,-0.225240201,0.989945233,0.618397355,0.541111469,-0.05209925,0.706387162,0.430522054,0.504453599,-0.322553962,0.96305722,0.622406662,0.582132816,-0.079425856,0.608253002,0.425667584,0.545090318,-0.370774835,0.927286386,0.620118201,0.583128273,-0.129339784,0.625844657,0.433175594,0.546875238,-0.401285678,0.930612087,0.612459123,0.569922268,-0.077291675,0.602440298,0.438456327,0.535560369,-0.335342079,0.91574502,0.570950627,0.531206965,0.120104469,0.999417007,0.519478321,0.523981392,-0.119980231,0.999787211,0.568467736,0.71907109,0.123143204,0.844995022,0.599251032,0.692138016,-0.330685675,0.978113472,0.548764884,0.913370609,0.27832672,0.940057278,0.672621965,0.897285521,-0.353424221,0.980263412,0.526498497,0.942495048,0.284651935,0.85688287,0.670664966,0.938973129,-0.369288057,0.884894967,0.592574775,0.968861639,0.129484102,0.943745732,0.755604863,0.923995376,-0.584522963,0.979323626
kicking,0.597574115,0.182732716,-0.330138087,0.999957442,0.600736856,0.166958347,-0.2940346,0.999867141,0.603735566,0.168132946,-0.294152409,0.999851167,0.6065346,0.16926688,-0.294221103,0.999848127,0.589221299,0.163594961,-0.324409902,0.999905825,0.583862007,0.162462249,-0.32450375,0.99990201,0.577491701,0.161275148,-0.324551016,0.999911904,0.599922597,0.179496408,-0.107190266,0.999548972,0.559772789,0.170045435,-0.24437061,0.999871671,0.599645853,0.205615699,-0.258625776,0.999934375,0.586055756,0.202633694,-0.298379272,0.999961853,0.612442076,0.301644444,0.073379658,0.999808609,0.503002405,0.269484162,-0.221740425,0.999978304,0.611896455,0.426507622,0.140072405,0.777659476,0.453498393,0.374123424,-0.217313558,0.990420103,0.618128419,0.535157263,-0.046730645,0.702142835,0.429690838,0.499963135,-0.309709877,0.963874221,0.622767746,0.575404584,-0.076333493,0.606227338,0.424761981,0.539748847,-0.359770745,0.929107964,0.619133592,0.57679081,-0.127609387,0.623629749,0.432397723,0.541138053,-0.387508303,0.932125628,0.612993896,0.563458025,-0.07314039,0.599213362,0.437865824,0.52969867,-0.321515918,0.917125463,0.570717573,0.532031417,0.126439258,0.999441266,0.519521415,0.524630547,-0.126256302,0.999802887,0.582543015,0.719097316,0.122691512,0.84272033,0.602768719,0.693539023,-0.315331995,0.979862332,0.552464783,0.90965116,0.265708327,0.941235304,0.686493278,0.898669362,-0.321451813,0.981989384,0.527782083,0.940489054,0.270227909,0.862226903,0.685666919,0.940350115,-0.335297853,0.894920588,0.597228944,0.96544528,0.128489792,0.944422603,0.764445901,0.91419816,-0.543431044,0.980960965
